strategy,symbol,rsi_low,rsi_high,rsi_len,boll_window,boll_mult,min_gap_bars,total_return,max_drawdown
meanrev,SBER,25,65,14,30,2.0,10,-0.04866529671547959,0.048748557523085385
meanrev,SBER,25,65,14,30,2.0,15,-0.05064606494152912,0.057206595571977784
meanrev,SBER,25,65,14,30,2.0,20,-0.013073258270045907,0.042188714698067356
meanrev,SBER,25,65,14,30,2.0,25,-0.006034063326042172,0.04164693374725144
meanrev,SBER,25,65,14,30,2.0,30,0.004571844674891246,0.04063676908187801
meanrev,SBER,25,65,14,30,2.5,10,-0.022942398708676204,0.031130048015411593
meanrev,SBER,25,65,14,30,2.5,15,-0.01622954405154653,0.031130048015411593
meanrev,SBER,25,65,14,30,2.5,20,-0.006588332288765653,0.026805971131141512
meanrev,SBER,25,65,14,30,2.5,25,0.01061658630864537,0.0320713773319328
meanrev,SBER,25,65,14,30,2.5,30,0.007589307534487499,0.028407471937441475
meanrev,SBER,25,65,20,14,1.5,10,-0.200169876109059,0.23603234606307308
meanrev,SBER,25,65,20,14,1.5,15,-0.23683490873708613,0.29790507460614263
meanrev,SBER,25,65,20,14,1.5,20,-0.2685978174547736,0.3156074512352131
meanrev,SBER,25,65,20,14,1.5,25,-0.24431990257726233,0.2770467253780336
meanrev,SBER,25,65,20,14,1.5,30,-0.18017440437377907,0.258057082415107
meanrev,SBER,25,65,20,14,2.0,10,-0.16068054346958238,0.18989715695347148
meanrev,SBER,25,65,20,14,2.0,15,-0.17106332987187467,0.19756779376526357
meanrev,SBER,25,65,20,14,2.0,20,-0.15819876181069026,0.20881264880601844
meanrev,SBER,25,65,20,14,2.0,25,-0.13631522129513263,0.187214515495224
meanrev,SBER,25,65,20,14,2.0,30,-0.12213141487542478,0.20735632673002766
meanrev,SBER,25,65,20,14,2.5,10,-0.10179663147116402,0.11495275102664497
meanrev,SBER,25,65,20,14,2.5,15,-0.1006508561734979,0.12077372862303601
meanrev,SBER,25,65,20,14,2.5,20,-0.10820113195705527,0.13636915746492217
meanrev,SBER,25,65,20,14,2.5,25,-0.09077408973263046,0.12649238895885567
meanrev,SBER,25,65,20,14,2.5,30,-0.10443985226613728,0.16162097538356388
meanrev,SBER,25,65,20,20,1.5,10,-0.14672130399342553,0.17824163354073255
meanrev,SBER,25,65,20,20,1.5,15,-0.12322120000601988,0.15784161282659065
meanrev,SBER,25,65,20,20,1.5,20,-0.11728262659881661,0.16750356618002257
meanrev,SBER,25,65,20,20,1.5,25,-0.03648342900813839,0.14224344524105065
meanrev,SBER,25,65,20,20,1.5,30,-0.059635693439073156,0.14589764692087082
meanrev,SBER,25,65,20,20,2.0,10,-0.07051028953232141,0.12168287996021646
meanrev,SBER,25,65,20,20,2.0,15,-0.059891615252021024,0.10562818842493125
meanrev,SBER,25,65,20,20,2.0,20,-0.017452017119391594,0.10040963586289263
meanrev,SBER,25,65,20,20,2.0,25,-0.015102702974901239,0.09285106303611944
meanrev,SBER,25,65,20,20,2.0,30,-0.046272042805929336,0.10709359873596827
meanrev,SBER,25,65,20,20,2.5,10,-0.05424317571465287,0.0669718586319603
meanrev,SBER,25,65,20,20,2.5,15,-0.05067821082225776,0.06434749505429009
meanrev,SBER,25,65,20,20,2.5,20,-0.016047937354009445,0.07092995715239105
meanrev,SBER,25,65,20,20,2.5,25,-0.023637332242176012,0.08906058028902801
meanrev,SBER,25,65,20,20,2.5,30,-0.028386506277646606,0.1102026085093169
meanrev,SBER,25,65,20,30,1.5,10,-0.031785316448561085,0.03233363842901122
meanrev,SBER,25,65,20,30,1.5,15,-0.03284457731725332,0.039412472383163984
meanrev,SBER,25,65,20,30,1.5,20,0.016326338993335243,0.028391223880069424
meanrev,SBER,25,65,20,30,1.5,25,0.028458169042025583,0.041045473182841165
meanrev,SBER,25,65,20,30,1.5,30,0.028199306720706252,0.04495170986649604
meanrev,SBER,25,65,20,30,2.0,10,-0.028361242906460804,0.028905643754145595
meanrev,SBER,25,65,20,30,2.0,15,-0.02739730779901972,0.037748233205500525
meanrev,SBER,25,65,20,30,2.0,20,0.0017000366544481782,0.03159590750403116
meanrev,SBER,25,65,20,30,2.0,25,0.009231397205038627,0.03803823273095574
meanrev,SBER,25,65,20,30,2.0,30,0.014625526666578237,0.0408647369804536
meanrev,SBER,25,65,20,30,2.5,10,-0.022480214846984148,0.031130048015411593
meanrev,SBER,25,65,20,30,2.5,15,-0.012518639127147346,0.031130048015411593
meanrev,SBER,25,65,20,30,2.5,20,-0.014517174543144162,0.026805971131141512
meanrev,SBER,25,65,20,30,2.5,25,0.008423532230025232,0.0320713773319328
meanrev,SBER,25,65,20,30,2.5,30,0.008140813625775012,0.028407471937441475
meanrev,SBER,25,70,10,14,1.5,10,-0.2338834073669015,0.32268682042289015
meanrev,SBER,25,70,10,14,1.5,15,-0.3320956303870316,0.41050350445352696
meanrev,SBER,25,70,10,14,1.5,20,-0.35235055456063047,0.38827761569252706
meanrev,SBER,25,70,10,14,1.5,25,-0.2927689707100206,0.34431402382398585
meanrev,SBER,25,70,10,14,1.5,30,-0.23631826812922185,0.2866623790528498
meanrev,SBER,25,70,10,14,2.0,10,-0.20062976719303383,0.23777975128493076
meanrev,SBER,25,70,10,14,2.0,15,-0.2588313127720403,0.27658158467524724
meanrev,SBER,25,70,10,14,2.0,20,-0.2592111512950588,0.2797074339962381
meanrev,SBER,25,70,10,14,2.0,25,-0.20088240448449335,0.2261279746003686
meanrev,SBER,25,70,10,14,2.0,30,-0.19594596701821543,0.20964765468833282
meanrev,SBER,25,70,10,14,2.5,10,-0.19019650083887873,0.20112867467689455
meanrev,SBER,25,70,10,14,2.5,15,-0.23741348051070155,0.25534142894102946
meanrev,SBER,25,70,10,14,2.5,20,-0.2462909057184065,0.26418966096374746
meanrev,SBER,25,70,10,14,2.5,25,-0.19295516221880582,0.2134340898012916
meanrev,SBER,25,70,10,14,2.5,30,-0.25970264099103213,0.26759597588435813
meanrev,SBER,25,70,10,20,1.5,10,-0.09767185714787274,0.17578746381301547
meanrev,SBER,25,70,10,20,1.5,15,-0.07082751557697786,0.16468777112706368
meanrev,SBER,25,70,10,20,1.5,20,-0.04539545324521044,0.15704725162357752
meanrev,SBER,25,70,10,20,1.5,25,-0.01701339482138864,0.09647469129983989
meanrev,SBER,25,70,10,20,1.5,30,0.06325463847267132,0.0932423414029204
meanrev,SBER,25,70,10,20,2.0,10,-0.022979931866967562,0.14719825395986638
meanrev,SBER,25,70,10,20,2.0,15,0.009974150480596577,0.13493619706755175
meanrev,SBER,25,70,10,20,2.0,20,0.06784012025171937,0.13211875149398733
meanrev,SBER,25,70,10,20,2.0,25,0.07746034228326115,0.09391983930623495
meanrev,SBER,25,70,10,20,2.0,30,0.0013115706049207088,0.09647469129983977
meanrev,SBER,25,70,10,20,2.5,10,-0.04766955459018152,0.07052253367754455
meanrev,SBER,25,70,10,20,2.5,15,-0.041791448002285736,0.08662789143297926
meanrev,SBER,25,70,10,20,2.5,20,0.014144230806917735,0.07296513196271998
meanrev,SBER,25,70,10,20,2.5,25,0.021185450121791183,0.07823484634455881
meanrev,SBER,25,70,10,20,2.5,30,0.02052345134923783,0.08430498566348385
meanrev,SBER,25,70,10,30,1.5,10,-0.013351222223861425,0.04134437489703467
meanrev,SBER,25,70,10,30,1.5,15,-0.019476455133757953,0.03956247552832681
meanrev,SBER,25,70,10,30,1.5,20,0.08441178029522156,0.028391223880069174
meanrev,SBER,25,70,10,30,1.5,25,0.006300645168913377,0.11256990523440603
meanrev,SBER,25,70,10,30,1.5,30,-0.036226185343106176,0.1294654868718581
meanrev,SBER,25,70,10,30,2.0,10,-0.05289414651694435,0.05461508356014185
meanrev,SBER,25,70,10,30,2.0,15,-0.05279007781092582,0.05451120395198453
meanrev,SBER,25,70,10,30,2.0,20,0.014045411119089524,0.02838963974223333
meanrev,SBER,25,70,10,30,2.0,25,0.034100275561722126,0.029652884304899752
meanrev,SBER,25,70,10,30,2.0,30,0.003801316420942946,0.04341838468800588
meanrev,SBER,25,70,10,30,2.5,10,-0.030532312461536537,0.03710523033423023
meanrev,SBER,25,70,10,30,2.5,15,-0.023491929126737365,0.03011258026795229
meanrev,SBER,25,70,10,30,2.5,20,0.010363695094298242,0.026690187355321575
meanrev,SBER,25,70,10,30,2.5,25,0.024248583510444455,0.030763667543034272
meanrev,SBER,25,70,10,30,2.5,30,-0.01061787378456025,0.04327404492861324
meanrev,SBER,25,70,14,14,1.5,10,-0.3403908382558135,0.34991413979961666
meanrev,SBER,25,70,14,14,1.5,15,-0.39433312497769923,0.40654322688151456
meanrev,SBER,25,70,14,14,1.5,20,-0.3983592633164226,0.4066459076377926
meanrev,SBER,25,70,14,14,1.5,25,-0.3234453293580294,0.3403638668188404
meanrev,SBER,25,70,14,14,1.5,30,-0.25728628240173346,0.2677845866373189
meanrev,SBER,25,70,14,14,2.0,10,-0.28082245380728943,0.2934331401821561
meanrev,SBER,25,70,14,14,2.0,15,-0.3210570065133007,0.3302166054999388
meanrev,SBER,25,70,14,14,2.0,20,-0.3025445477526457,0.31195389774950233
meanrev,SBER,25,70,14,14,2.0,25,-0.23565317828040389,0.24920940829566474
meanrev,SBER,25,70,14,14,2.0,30,-0.21706644651126783,0.22911107568198885
meanrev,SBER,25,70,14,14,2.5,10,-0.19043706317306963,0.19995492186034017
meanrev,SBER,25,70,14,14,2.5,15,-0.20107364725608856,0.2104562392079666
meanrev,SBER,25,70,14,14,2.5,20,-0.19304824412665345,0.20719563822546916
meanrev,SBER,25,70,14,14,2.5,25,-0.1798756643774141,0.19219218174058336
meanrev,SBER,25,70,14,14,2.5,30,-0.18538896522451986,0.19919962841004984
meanrev,SBER,25,70,14,20,1.5,10,-0.13194364467732733,0.18153461357601552
meanrev,SBER,25,70,14,20,1.5,15,-0.12556418997555363,0.17290574055458222
meanrev,SBER,25,70,14,20,1.5,20,-0.10955596131518097,0.16816167961833137
meanrev,SBER,25,70,14,20,1.5,25,-0.02901453872955706,0.14317674623160292
meanrev,SBER,25,70,14,20,1.5,30,0.012095094068824475,0.11959459604878231
meanrev,SBER,25,70,14,20,2.0,10,-0.05385700801218929,0.12412549521056282
meanrev,SBER,25,70,14,20,2.0,15,-0.05371788954296308,0.11832954165593894
meanrev,SBER,25,70,14,20,2.0,20,0.004283347472391341,0.09638437858003261
meanrev,SBER,25,70,14,20,2.0,25,0.014838304222877685,0.07558137669764071
meanrev,SBER,25,70,14,20,2.0,30,-0.0006626537695026968,0.07514361751765254
meanrev,SBER,25,70,14,20,2.5,10,-0.06729742676478812,0.07826301187927114
meanrev,SBER,25,70,14,20,2.5,15,-0.06759357169122626,0.07876783628573193
meanrev,SBER,25,70,14,20,2.5,20,-0.023354511316591053,0.07313619903198532
meanrev,SBER,25,70,14,20,2.5,25,-0.028374021058375498,0.09481420917024505
meanrev,SBER,25,70,14,20,2.5,30,0.006378247339568821,0.07937064108835606
meanrev,SBER,25,70,14,30,1.5,10,-0.04260767001130383,0.042607670011303854
meanrev,SBER,25,70,14,30,1.5,15,-0.048921207146261136,0.05376540642977995
meanrev,SBER,25,70,14,30,1.5,20,-0.005165495908819762,0.02977821141487499
meanrev,SBER,25,70,14,30,1.5,25,0.013739366020040888,0.04138704644281501
meanrev,SBER,25,70,14,30,1.5,30,-0.010170865330918266,0.05253631911280123
meanrev,SBER,25,70,14,30,2.0,10,-0.03883647410590074,0.03937500577154325
meanrev,SBER,25,70,14,30,2.0,15,-0.0391046107279196,0.046196082845481226
meanrev,SBER,25,70,14,30,2.0,20,0.001563912211381524,0.026805971131141512
meanrev,SBER,25,70,14,30,2.0,25,0.014889605426287922,0.03792100239567396
meanrev,SBER,25,70,14,30,2.0,30,0.003007971777518881,0.04067402667414859
meanrev,SBER,25,70,14,30,2.5,10,-0.022480214846984148,0.031130048015411593
meanrev,SBER,25,70,14,30,2.5,15,-0.0157641847649006,0.031130048015411593
meanrev,SBER,25,70,14,30,2.5,20,-0.006514075483869175,0.026805971131141512
meanrev,SBER,25,70,14,30,2.5,25,0.010631905483963644,0.0320713773319328
meanrev,SBER,25,70,14,30,2.5,30,0.006943101616979863,0.028407471937441475
meanrev,SBER,25,70,20,14,1.5,10,-0.13782310303229772,0.2115851544839743
meanrev,SBER,25,70,20,14,1.5,15,-0.19479639645663882,0.27470648949423027
meanrev,SBER,25,70,20,14,1.5,20,-0.22473933424167947,0.28928390369543566
meanrev,SBER,25,70,20,14,1.5,25,-0.17200213205956272,0.249665840009872
meanrev,SBER,25,70,20,14,1.5,30,-0.1216199500530265,0.24591392435941972
meanrev,SBER,25,70,20,14,2.0,10,-0.1342409344208635,0.1731709153804591
meanrev,SBER,25,70,20,14,2.0,15,-0.1509634523486808,0.18579952060131671
meanrev,SBER,25,70,20,14,2.0,20,-0.14003579667226507,0.1993031524557971
meanrev,SBER,25,70,20,14,2.0,25,-0.10235226689183663,0.15920463822373637
meanrev,SBER,25,70,20,14,2.0,30,-0.0885068634879882,0.19054045771541142
meanrev,SBER,25,70,20,14,2.5,10,-0.09873643733230975,0.1093324007086457
meanrev,SBER,25,70,20,14,2.5,15,-0.10409108864564709,0.11461264387088024
meanrev,SBER,25,70,20,14,2.5,20,-0.1100279137117578,0.12850182230676324
meanrev,SBER,25,70,20,14,2.5,25,-0.08889122673895866,0.11857851810859643
meanrev,SBER,25,70,20,14,2.5,30,-0.09029310397268198,0.13882361352959027
meanrev,SBER,25,70,20,20,1.5,10,-0.12892607756618402,0.17092540109012358
meanrev,SBER,25,70,20,20,1.5,15,-0.1166917943687582,0.15950724854294457
meanrev,SBER,25,70,20,20,1.5,20,-0.12442540716578487,0.18196510872189525
meanrev,SBER,25,70,20,20,1.5,25,-0.017059937424986793,0.1332771059134987
meanrev,SBER,25,70,20,20,1.5,30,-0.030361583902678957,0.15028208230644435
meanrev,SBER,25,70,20,20,2.0,10,-0.051190224250883376,0.11286085313073975
meanrev,SBER,25,70,20,20,2.0,15,-0.045548130964948585,0.10047719335762387
meanrev,SBER,25,70,20,20,2.0,20,-0.017423529004734317,0.10879963390998562
meanrev,SBER,25,70,20,20,2.0,25,0.017464318255755895,0.0797440388450741
meanrev,SBER,25,70,20,20,2.0,30,-0.03094523457288645,0.12547014891811858
meanrev,SBER,25,70,20,20,2.5,10,-0.05570917316865576,0.08018931709446313
meanrev,SBER,25,70,20,20,2.5,15,-0.053027286499577,0.0762623943373412
meanrev,SBER,25,70,20,20,2.5,20,-0.02447834085085243,0.08836402259774999
meanrev,SBER,25,70,20,20,2.5,25,-0.025201353510380553,0.0995275323108748
meanrev,SBER,25,70,20,20,2.5,30,-0.01558671271033607,0.11289902042484068
meanrev,SBER,25,70,20,30,1.5,10,-0.032617485689939274,0.03261748568993923
meanrev,SBER,25,70,20,30,1.5,15,-0.03367583613625491,0.03832005505705276
meanrev,SBER,25,70,20,30,1.5,20,0.006129691506682189,0.0379895876243665
meanrev,SBER,25,70,20,30,1.5,25,-0.008002454695683947,0.056392870673235736
meanrev,SBER,25,70,20,30,1.5,30,0.017313723073135723,0.0473978810681632
meanrev,SBER,25,70,20,30,2.0,10,-0.03017794784387695,0.0301779478438769
meanrev,SBER,25,70,20,30,2.0,15,-0.027461719477380853,0.03648531412175647
meanrev,SBER,25,70,20,30,2.0,20,0.004567905977159503,0.03022431978889164
meanrev,SBER,25,70,20,30,2.0,25,-0.004074877103729668,0.045764406892411326
meanrev,SBER,25,70,20,30,2.0,30,0.016476084603985752,0.04098578036439808
meanrev,SBER,25,70,20,30,2.5,10,-0.02382614346567058,0.031130048015411593
meanrev,SBER,25,70,20,30,2.5,15,-0.013878283652204448,0.031130048015411593
meanrev,SBER,25,70,20,30,2.5,20,-0.01826040566541054,0.026912448615439875
meanrev,SBER,25,70,20,30,2.5,25,0.00043048279309143567,0.0320713773319328
meanrev,SBER,25,70,20,30,2.5,30,0.006078601710805653,0.028407471937441475
meanrev,SBER,25,75,10,14,1.5,10,-0.3015160264784602,0.3389822398497727
meanrev,SBER,25,75,10,14,1.5,15,-0.3980752653538947,0.4153227806917391
meanrev,SBER,25,75,10,14,1.5,20,-0.4033330359795958,0.4201106160582125
meanrev,SBER,25,75,10,14,1.5,25,-0.3079778101869636,0.3348930045643917
meanrev,SBER,25,75,10,14,1.5,30,-0.29737346032508105,0.31892479255131817
meanrev,SBER,25,75,10,14,2.0,10,-0.21826270596262798,0.2408281170565599
meanrev,SBER,25,75,10,14,2.0,15,-0.2944638368975867,0.3113112363025064
meanrev,SBER,25,75,10,14,2.0,20,-0.28592046354873124,0.29956551158201905
meanrev,SBER,25,75,10,14,2.0,25,-0.21010968264819951,0.23441005914851767
meanrev,SBER,25,75,10,14,2.0,30,-0.19758199672912236,0.20686391110150898
meanrev,SBER,25,75,10,14,2.5,10,-0.18076171670354002,0.19096348252691425
meanrev,SBER,25,75,10,14,2.5,15,-0.24077140890530913,0.2578335374176252
meanrev,SBER,25,75,10,14,2.5,20,-0.24615149494238642,0.26327245037553054
meanrev,SBER,25,75,10,14,2.5,25,-0.2175700318037186,0.23534011229757218
meanrev,SBER,25,75,10,14,2.5,30,-0.2616082599502604,0.27558599606415396
meanrev,SBER,25,75,10,20,1.5,10,-0.13509516749620887,0.18104108836528263
meanrev,SBER,25,75,10,20,1.5,15,-0.1222318294828435,0.17459790634408578
meanrev,SBER,25,75,10,20,1.5,20,-0.08135531939009943,0.14726214477602334
meanrev,SBER,25,75,10,20,1.5,25,0.013355540001455557,0.09496527629173779
meanrev,SBER,25,75,10,20,1.5,30,0.041426385625322304,0.09001942282440763
meanrev,SBER,25,75,10,20,2.0,10,-0.05535399537285479,0.13889351109754047
meanrev,SBER,25,75,10,20,2.0,15,-0.03891382110248298,0.12005941190274928
meanrev,SBER,25,75,10,20,2.0,20,0.024408323279448085,0.11075933549622374
meanrev,SBER,25,75,10,20,2.0,25,0.05198699016169828,0.09593208275321988
meanrev,SBER,25,75,10,20,2.0,30,0.01035817831067054,0.09647469129983986
meanrev,SBER,25,75,10,20,2.5,10,-0.044252947599436765,0.05506639129702611
meanrev,SBER,25,75,10,20,2.5,15,-0.05017427785333872,0.06926306281907402
meanrev,SBER,25,75,10,20,2.5,20,0.007034913028247214,0.059606617409913444
meanrev,SBER,25,75,10,20,2.5,25,0.002208703831975578,0.06816497872227888
meanrev,SBER,25,75,10,20,2.5,30,0.02551813937698566,0.06559196622501644
meanrev,SBER,25,75,10,30,1.5,10,-0.0064269311437997745,0.03412621468511089
meanrev,SBER,25,75,10,30,1.5,15,-0.012595150875912897,0.03956247552832681
meanrev,SBER,25,75,10,30,1.5,20,0.08510022235995507,0.033081797098122034
meanrev,SBER,25,75,10,30,1.5,25,0.014437018494810161,0.1039442820480549
meanrev,SBER,25,75,10,30,1.5,30,-0.038646164409155026,0.13165134756448638
meanrev,SBER,25,75,10,30,2.0,10,-0.0467538407429714,0.04839725526482682
meanrev,SBER,25,75,10,30,2.0,15,-0.046649097335520806,0.0482926924370043
meanrev,SBER,25,75,10,30,2.0,20,0.01857891515458654,0.02671847774169089
meanrev,SBER,25,75,10,30,2.0,25,0.03279318715741919,0.029542967744960943
meanrev,SBER,25,75,10,30,2.0,30,-0.007722340952469486,0.04327404492861229
meanrev,SBER,25,75,10,30,2.5,10,-0.030532312461536537,0.03710523033423023
meanrev,SBER,25,75,10,30,2.5,15,-0.023491929126737365,0.03011258026795229
meanrev,SBER,25,75,10,30,2.5,20,0.010363695094298242,0.026690187355321575
meanrev,SBER,25,75,10,30,2.5,25,0.024248583510444455,0.030763667543034272
meanrev,SBER,25,75,10,30,2.5,30,-0.01061787378456025,0.04327404492861324
meanrev,SBER,25,75,14,14,1.5,10,-0.2899115588129114,0.3121538057518792
meanrev,SBER,25,75,14,14,1.5,15,-0.3473432093490997,0.3723064234471457
meanrev,SBER,25,75,14,14,1.5,20,-0.33643086245262455,0.3726703921344181
meanrev,SBER,25,75,14,14,1.5,25,-0.2953197120693384,0.3365439665047418
meanrev,SBER,25,75,14,14,1.5,30,-0.28730879408211274,0.3364814482544885
meanrev,SBER,25,75,14,14,2.0,10,-0.2588272319494962,0.2709504191241318
meanrev,SBER,25,75,14,14,2.0,15,-0.29773899575529594,0.3072131773059464
meanrev,SBER,25,75,14,14,2.0,20,-0.27870369024370645,0.2926020837246642
meanrev,SBER,25,75,14,14,2.0,25,-0.23210460933058208,0.24497380408827
meanrev,SBER,25,75,14,14,2.0,30,-0.2462940711105127,0.26555906024734643
meanrev,SBER,25,75,14,14,2.5,10,-0.20151477213674773,0.21090239256371918
meanrev,SBER,25,75,14,14,2.5,15,-0.2164319977976542,0.2256342212641387
meanrev,SBER,25,75,14,14,2.5,20,-0.20647126519594294,0.22038332828806362
meanrev,SBER,25,75,14,14,2.5,25,-0.1956567823043036,0.20773630095335818
meanrev,SBER,25,75,14,14,2.5,30,-0.1994990429816612,0.21307048827901312
meanrev,SBER,25,75,14,20,1.5,10,-0.09827341396808065,0.16553433410593213
meanrev,SBER,25,75,14,20,1.5,15,-0.0970657614110868,0.15874560422378378
meanrev,SBER,25,75,14,20,1.5,20,-0.058788557528247076,0.15848575253718475
meanrev,SBER,25,75,14,20,1.5,25,-0.058825721342251835,0.15653187358045614
meanrev,SBER,25,75,14,20,1.5,30,-0.016018143528669815,0.14916742447373493
meanrev,SBER,25,75,14,20,2.0,10,-0.02553149798644294,0.10739617104354642
meanrev,SBER,25,75,14,20,2.0,15,-0.016795937055995136,0.0982315844406103
meanrev,SBER,25,75,14,20,2.0,20,0.025610374061329155,0.09513825386977302
meanrev,SBER,25,75,14,20,2.0,25,0.021639052672530967,0.07261751378564169
meanrev,SBER,25,75,14,20,2.0,30,-0.007105265650907189,0.09584912032578552
meanrev,SBER,25,75,14,20,2.5,10,-0.06852518998377988,0.08778142197489588
meanrev,SBER,25,75,14,20,2.5,15,-0.06860432342255196,0.08837543235518157
meanrev,SBER,25,75,14,20,2.5,20,-0.0295435079518791,0.0882081015351583
meanrev,SBER,25,75,14,20,2.5,25,-0.028102696952152728,0.0984202522570021
meanrev,SBER,25,75,14,20,2.5,30,-0.014135257818966962,0.11309947178474833
meanrev,SBER,25,75,14,30,1.5,10,-0.038124681879878275,0.038124681879878275
meanrev,SBER,25,75,14,30,1.5,15,-0.03860095107294281,0.041125616135656136
meanrev,SBER,25,75,14,30,1.5,20,0.005181572837977599,0.022237894092402618
meanrev,SBER,25,75,14,30,1.5,25,0.0009526907219279401,0.04196890683207342
meanrev,SBER,25,75,14,30,1.5,30,-0.0015683000790048807,0.03893288561861253
meanrev,SBER,25,75,14,30,2.0,10,-0.03484862623384066,0.03484862623384071
meanrev,SBER,25,75,14,30,2.0,15,-0.035326517554378434,0.041125616135656136
meanrev,SBER,25,75,14,30,2.0,20,0.006156800086529524,0.020937623825380877
meanrev,SBER,25,75,14,30,2.0,25,0.0032396502554199458,0.042143569525535954
meanrev,SBER,25,75,14,30,2.0,30,0.004425798741308995,0.03570051201700736
meanrev,SBER,25,75,14,30,2.5,10,-0.01793982783793724,0.025287774836886327
meanrev,SBER,25,75,14,30,2.5,15,-0.01119260311795467,0.025287774836886327
meanrev,SBER,25,75,14,30,2.5,20,-0.00431975312661792,0.020937623825380478
meanrev,SBER,25,75,14,30,2.5,25,0.0126389116768022,0.02608187944082044
meanrev,SBER,25,75,14,30,2.5,30,0.010067778583550124,0.026352910936000274
meanrev,SBER,25,75,20,14,1.5,10,-0.1410129325889321,0.19150264635028139
meanrev,SBER,25,75,20,14,1.5,15,-0.17441553176064095,0.2349513970748664
meanrev,SBER,25,75,20,14,1.5,20,-0.21056797155087303,0.25644190356456903
